2017-02-14	09:01:01	1487084461	0.34
2017-02-14	09:31:01	1487086261	0.03
2017-02-14	10:01:03	1487088063	0.30
2017-02-14	10:31:01	1487089861	0.09
2017-02-14	11:01:04	1487091664	2.15
2017-02-14	11:31:03	1487093463	0.55
2017-02-14	12:01:01	1487095261	0.50
2017-02-14	12:31:01	1487097061	0.04
2017-02-14	13:01:01	1487098861	0.10
2017-02-14	13:31:01	1487100661	0.02
2017-02-14	14:01:01	1487102461	1.89
2017-02-14	14:32:01	1487104321	9.34
2017-02-14	15:01:02	1487106062	3.60
2017-02-14	15:31:01	1487107861	0.36
2017-02-14	16:01:03	1487109663	0.15
2017-02-14	16:31:01	1487111461	0.54
2017-02-14	17:01:02	1487113262	1.75
2017-02-14	17:31:02	1487115062	0.42
2017-02-14	18:01:03	1487116863	1.36
2017-02-14	18:31:01	1487118661	0.60
2017-02-14	19:01:01	1487120461	4.19
2017-02-14	19:31:02	1487122262	0.11
2017-02-14	20:01:02	1487124062	0.92
2017-02-14	20:31:01	1487125861	0.15
2017-02-14	21:01:01	1487127661	2.32
2017-02-14	21:31:02	1487129462	0.50
2017-02-14	22:01:01	1487131261	0.40
2017-02-14	22:31:02	1487133062	0.60
2017-02-14	23:01:01	1487134861	3.52
2017-02-14	23:31:01	1487136661	0.32
2017-02-15	00:01:01	1487138461	1.24
2017-02-15	00:31:02	1487140262	0.04
2017-02-15	01:01:02	1487142062	0.41
2017-02-15	01:31:01	1487143861	0.08
2017-02-15	02:01:04	1487145664	0.43
2017-02-15	02:31:01	1487147461	1.03
2017-02-15	03:01:01	1487149261	1.38
2017-02-15	03:31:01	1487151061	0.11
2017-02-15	04:01:01	1487152861	0.87
2017-02-15	04:31:01	1487154661	0.18
2017-02-15	05:01:01	1487156461	0.21
2017-02-15	05:31:01	1487158261	0.09
2017-02-15	06:01:01	1487160061	3.44
2017-02-15	06:31:01	1487161861	0.07
2017-02-15	07:01:01	1487163661	2.26
2017-02-15	07:31:02	1487165462	0.45
2017-02-15	08:01:01	1487167261	1.84
2017-02-15	08:31:01	1487169061	0.03
2017-02-15	09:01:01	1487170861	0.24
2017-02-15	09:31:01	1487172661	0.10
2017-02-15	10:01:01	1487174461	2.30
2017-02-15	10:31:01	1487176261	0.33
2017-02-15	11:01:01	1487178061	0.04
2017-02-15	11:31:01	1487179861	0.51
2017-02-15	12:01:01	1487181661	0.17
2017-02-15	12:31:01	1487183461	0.72
2017-02-15	13:01:01	1487185261	0.51
2017-02-15	13:31:01	1487187061	0.20
2017-02-15	14:01:03	1487188863	0.50
2017-02-15	14:31:02	1487190662	1.57
2017-02-15	15:01:01	1487192461	0.03
2017-02-15	15:31:01	1487194261	0.00
2017-02-15	16:01:02	1487196062	0.45
2017-02-15	16:31:01	1487197861	0.52
2017-02-15	17:01:03	1487199663	1.63
2017-02-15	17:31:01	1487201461	0.19
2017-02-15	18:01:01	1487203261	3.04
2017-02-15	18:31:02	1487205062	0.02
2017-02-15	19:01:02	1487206862	0.56
2017-02-15	19:31:01	1487208661	0.14
2017-02-15	20:01:01	1487210461	0.73
2017-02-15	20:31:02	1487212262	3.36
2017-02-15	21:01:01	1487214061	0.10
2017-02-15	21:31:01	1487215861	0.20
2017-02-15	22:01:01	1487217661	0.76
2017-02-15	22:31:01	1487219461	0.07
2017-02-15	23:01:01	1487221261	4.07
2017-02-15	23:31:01	1487223061	0.14
2017-02-16	00:01:01	1487224861	0.24
2017-02-16	00:31:01	1487226661	0.08
2017-02-16	01:01:02	1487228462	0.55
2017-02-16	01:31:01	1487230261	0.07
2017-02-16	02:01:01	1487232061	0.70
2017-02-16	02:31:01	1487233861	0.08
2017-02-16	03:01:01	1487235661	1.04
2017-02-16	03:31:01	1487237461	0.02
2017-02-16	04:01:01	1487239261	0.03
2017-02-16	04:31:01	1487241061	0.05
2017-02-16	05:01:01	1487242861	0.25
2017-02-16	05:31:02	1487244662	0.00
2017-02-16	06:01:01	1487246461	0.33
2017-02-16	06:31:01	1487248261	0.12
2017-02-16	07:01:01	1487250061	0.29
2017-02-16	07:31:01	1487251861	0.03
2017-02-16	08:01:01	1487253661	0.92
2017-02-16	08:31:01	1487255461	0.33
2017-02-16	09:01:01	1487257261	0.71
2017-02-16	09:31:01	1487259061	0.07
2017-02-16	10:01:02	1487260862	1.14
2017-02-16	10:31:01	1487262661	0.03
2017-02-16	11:01:01	1487264461	1.84
2017-02-16	11:31:01	1487266261	0.25
2017-02-16	12:01:01	1487268061	0.29
2017-02-16	12:31:01	1487269861	1.00
2017-02-16	13:01:01	1487271661	0.04
2017-02-16	13:31:01	1487273461	0.10
2017-02-16	14:01:01	1487275261	0.63
2017-02-16	14:31:01	1487277061	0.38
2017-02-16	15:01:01	1487278861	0.54
2017-02-16	15:31:01	1487280661	0.57
2017-02-16	16:01:01	1487282461	1.49
2017-02-16	16:31:01	1487284261	0.04
2017-02-16	17:01:01	1487286061	0.52
2017-02-16	17:31:01	1487287861	0.52
2017-02-16	18:01:01	1487289661	0.00
2017-02-16	18:31:01	1487291461	1.09
2017-02-16	19:01:01	1487293261	3.51
2017-02-16	19:31:01	1487295061	0.40
2017-02-16	20:01:01	1487296861	2.81
2017-02-16	20:31:02	1487298662	0.04
2017-02-16	21:01:01	1487300461	0.49
2017-02-16	21:31:01	1487302261	0.52
2017-02-16	22:01:01	1487304061	0.32
2017-02-16	22:31:02	1487305862	0.95
2017-02-16	23:01:01	1487307661	0.37
2017-02-16	23:31:02	1487309462	0.78
2017-02-17	00:01:01	1487311261	0.03
2017-02-17	00:31:01	1487313061	0.80
2017-02-17	01:01:01	1487314861	0.02
2017-02-17	01:31:02	1487316662	0.17
2017-02-17	02:01:01	1487318461	0.24
2017-02-17	02:31:01	1487320261	0.17
2017-02-17	03:01:02	1487322062	2.51
2017-02-17	03:31:01	1487323861	0.01
2017-02-17	04:01:01	1487325661	0.01
2017-02-17	04:31:01	1487327461	0.20
2017-02-17	05:01:01	1487329261	0.23
2017-02-17	05:31:05	1487331065	0.38
2017-02-17	06:01:01	1487332861	0.01
2017-02-17	06:31:01	1487334661	0.54
2017-02-17	07:01:01	1487336461	0.12
2017-02-17	07:31:01	1487338261	0.25
2017-02-17	08:01:01	1487340061	0.04
2017-02-17	08:31:02	1487341862	0.68
2017-02-17	09:01:01	1487343661	0.49
2017-02-17	09:31:01	1487345461	0.04
2017-02-17	10:01:02	1487347262	7.70
2017-02-17	10:31:02	1487349062	1.28
2017-02-17	11:01:01	1487350861	0.12
2017-02-17	11:31:01	1487352661	37.97
2017-02-17	12:01:01	1487354461	1.11
2017-02-17	12:31:01	1487356261	1.23
2017-02-17	13:01:02	1487358062	2.28
2017-02-17	13:31:05	1487359865	4.45
2017-02-17	14:01:01	1487361661	0.11
2017-02-17	14:31:01	1487363461	0.05
2017-02-17	15:01:02	1487365262	4.42
2017-02-17	15:31:04	1487367064	2.35
2017-02-17	16:01:02	1487368862	2.37
2017-02-17	16:31:04	1487370664	2.54
2017-02-17	17:01:04	1487372464	3.15
2017-02-17	17:31:01	1487374261	7.95
2017-02-17	18:01:03	1487376063	1.42
2017-02-17	18:31:02	1487377862	3.06
2017-02-17	19:01:02	1487379662	0.20
2017-02-17	19:31:01	1487381461	0.62
2017-02-17	20:01:01	1487383261	9.76
2017-02-17	20:31:02	1487385062	1.94
2017-02-17	21:01:01	1487386861	0.14
2017-02-17	21:31:01	1487388661	1.38
2017-02-17	22:01:03	1487390463	7.10
2017-02-17	22:31:01	1487392261	39.44
2017-02-17	23:01:14	1487394074	3.36
2017-02-17	23:31:01	1487395861	2.67
2017-02-18	00:01:01	1487397661	1.17
2017-02-18	00:31:01	1487399461	0.38
2017-02-18	01:01:03	1487401263	11.55
2017-02-18	01:31:01	1487403061	2.63
2017-02-18	02:01:09	1487404869	2.63
2017-02-18	02:31:01	1487406661	0.20
2017-02-18	03:01:03	1487408463	4.80
2017-02-18	03:31:02	1487410262	0.98
2017-02-18	04:01:10	1487412070	2.25
2017-02-18	04:31:01	1487413861	47.01
2017-02-18	05:01:01	1487415661	1.11
2017-02-18	05:31:01	1487417461	0.67
2017-02-18	06:01:02	1487419262	1.47
2017-02-18	06:31:09	1487421069	2.50
2017-02-18	07:01:03	1487422863	1.21
2017-02-18	07:31:02	1487424662	0.78
2017-02-18	08:01:02	1487426462	2.13
2017-02-18	08:31:04	1487428264	2.43
2017-02-18	09:01:02	1487430062	1.28
2017-02-18	09:31:02	1487431862	1.25
2017-02-18	10:01:02	1487433662	0.84
2017-02-18	10:31:02	1487435462	1.57
2017-02-18	11:01:01	1487437261	2.05
2017-02-18	11:31:01	1487439061	1.83
2017-02-18	12:01:01	1487440861	0.08
2017-02-18	12:31:01	1487442661	0.04
2017-02-18	13:01:01	1487444461	0.06
2017-02-18	13:31:01	1487446261	0.04
2017-02-18	14:01:01	1487448061	3.44
2017-02-18	14:31:02	1487449862	5.01
2017-02-18	15:01:02	1487451662	3.24
2017-02-18	15:31:03	1487453463	1.18
2017-02-18	16:01:21	1487455281	1.30
2017-02-18	16:31:01	1487457061	0.03
2017-02-18	17:01:03	1487458863	1.80
2017-02-18	17:31:01	1487460661	0.05
2017-02-18	18:01:01	1487462461	0.70
2017-02-18	18:31:01	1487464261	0.12
2017-02-18	19:01:03	1487466063	2.00
2017-02-18	19:31:01	1487467861	1.33
2017-02-18	20:01:03	1487469663	1.95
2017-02-18	20:31:02	1487471462	0.89
2017-02-18	21:01:01	1487473261	1.75
2017-02-18	21:31:01	1487475061	0.03
2017-02-18	22:01:02	1487476862	0.72
2017-02-18	22:31:01	1487478661	0.08
2017-02-18	23:01:12	1487480472	4.36
2017-02-18	23:31:01	1487482261	0.29
2017-02-19	00:01:02	1487484062	0.97
2017-02-19	00:31:02	1487485862	1.26
2017-02-19	01:01:01	1487487661	2.16
2017-02-19	01:31:01	1487489461	0.09
2017-02-19	02:01:05	1487491265	1.37
2017-02-19	02:31:01	1487493061	0.99
2017-02-19	03:01:01	1487494861	0.66
2017-02-19	03:31:12	1487496672	2.15
2017-02-19	04:01:02	1487498462	0.60
2017-02-19	04:31:02	1487500262	1.22
2017-02-19	05:01:01	1487502061	0.20
2017-02-19	05:31:08	1487503868	1.54
2017-02-19	06:01:01	1487505661	0.19
2017-02-19	06:31:01	1487507461	0.60
2017-02-19	07:01:01	1487509261	0.22
2017-02-19	07:31:02	1487511062	0.33
2017-02-19	08:01:12	1487512872	1.83
2017-02-19	08:31:01	1487514661	0.91
2017-02-19	09:01:02	1487516462	0.05
2017-02-19	09:31:01	1487518261	0.05
2017-02-19	10:01:01	1487520061	60.07
2017-02-19	10:31:01	1487521861	0.20
2017-02-19	11:01:03	1487523663	3.34
2017-02-19	11:31:04	1487525464	2.50
2017-02-19	12:01:02	1487527262	3.38
2017-02-19	12:31:01	1487529061	0.81
2017-02-19	13:01:02	1487530862	0.29
2017-02-19	13:31:01	1487532661	0.50
2017-02-19	14:01:01	1487534461	0.77
2017-02-19	14:31:02	1487536262	0.76
2017-02-19	15:01:01	1487538061	0.05
2017-02-19	15:31:01	1487539861	0.03
2017-02-19	16:01:02	1487541662	0.07
2017-02-19	16:31:01	1487543461	0.48
2017-02-19	17:01:01	1487545261	0.07
2017-02-19	17:31:01	1487547061	0.30
2017-02-19	18:01:02	1487548862	0.34
2017-02-19	18:31:02	1487550662	0.61
2017-02-19	19:01:02	1487552462	50.20
2017-02-19	19:31:04	1487554264	2.10
2017-02-19	20:01:03	1487556063	1.40
2017-02-19	20:31:01	1487557861	0.07
2017-02-19	21:01:01	1487559661	0.44
2017-02-19	21:31:01	1487561461	0.83
2017-02-19	22:01:03	1487563263	0.28
2017-02-19	22:31:01	1487565061	0.18
2017-02-19	23:01:12	1487566872	4.44
2017-02-19	23:31:01	1487568661	1.34
2017-02-20	00:01:05	1487570465	7.68
2017-02-20	00:31:02	1487572262	0.67
2017-02-20	01:01:02	1487574062	1.38
2017-02-20	01:31:02	1487575862	3.89
2017-02-20	02:01:05	1487577665	4.81
2017-02-20	02:31:01	1487579461	0.26
2017-02-20	03:01:01	1487581261	1.32
2017-02-20	03:31:02	1487583062	0.88
2017-02-20	04:01:01	1487584861	1.09
2017-02-20	04:31:01	1487586661	4.82
2017-02-20	05:01:02	1487588462	0.78
2017-02-20	05:31:01	1487590261	0.26
2017-02-20	06:01:01	1487592061	0.66
2017-02-20	06:31:02	1487593862	1.36
2017-02-20	07:01:01	1487595661	60.08
2017-02-20	07:31:01	1487597461	0.21
2017-02-20	08:01:03	1487599263	0.66
2017-02-20	08:31:01	1487601061	0.70
2017-02-20	09:01:01	1487602861	0.05
2017-02-20	09:31:01	1487604661	0.12
2017-02-20	10:01:01	1487606461	2.15
2017-02-20	10:31:01	1487608261	0.02
2017-02-20	11:01:08	1487610068	0.31
2017-02-20	11:31:01	1487611861	1.20
2017-02-20	12:01:04	1487613664	2.19
2017-02-20	12:31:01	1487615461	1.35
2017-02-20	13:01:02	1487617262	1.70
2017-02-20	13:31:02	1487619062	0.20
2017-02-20	14:01:03	1487620863	2.64
2017-02-20	14:31:02	1487622662	3.47
2017-02-20	15:01:05	1487624465	3.28
2017-02-20	15:31:02	1487626262	3.26
2017-02-20	16:01:04	1487628064	4.84
2017-02-20	16:31:03	1487629863	5.50
2017-02-20	17:01:04	1487631664	2.80
2017-02-20	17:31:01	1487633461	1.47
2017-02-20	18:01:01	1487635261	0.12
2017-02-20	18:31:01	1487637061	0.43
2017-02-20	19:01:06	1487638866	1.48
2017-02-20	19:31:01	1487640661	2.61
2017-02-20	20:01:01	1487642461	0.28
2017-02-20	20:31:01	1487644261	0.03
2017-02-20	21:01:01	1487646061	0.36
2017-02-20	21:31:03	1487647863	1.80
2017-02-20	22:01:03	1487649663	3.10
2017-02-20	22:32:01	1487651521	0.04
2017-02-20	23:01:16	1487653276	8.86
2017-02-20	23:31:03	1487655063	5.31
2017-02-21	00:01:09	1487656869	7.95
2017-02-21	00:31:06	1487658666	3.76
2017-02-21	01:01:04	1487660464	7.19
2017-02-21	01:31:01	1487662261	8.93
2017-02-21	02:01:03	1487664063	6.33
2017-02-21	02:31:03	1487665863	4.68
2017-02-21	03:01:02	1487667662	5.19
2017-02-21	03:31:13	1487669473	8.80
2017-02-21	04:01:10	1487671270	4.82
2017-02-21	04:31:05	1487673065	2.47
2017-02-21	05:01:02	1487674862	2.20
2017-02-21	05:31:17	1487676677	3.04
2017-02-21	06:01:03	1487678463	7.70
2017-02-21	06:31:02	1487680262	4.77
2017-02-21	07:01:02	1487682062	1.74
2017-02-21	07:31:01	1487683861	2.50
2017-02-21	08:01:05	1487685665	2.24
2017-02-21	08:31:04	1487687464	4.25
2017-02-21	09:01:02	1487689262	2.56
2017-02-21	09:31:01	1487691061	1.47
2017-02-21	10:01:01	1487692861	1.81
2017-02-21	10:31:01	1487694661	1.44
2017-02-21	11:01:03	1487696463	1.59
2017-02-21	11:31:04	1487698264	3.07
2017-02-21	12:01:05	1487700065	1.64
2017-02-21	12:31:04	1487701864	2.85
2017-02-21	13:01:02	1487703662	1.99
2017-02-21	13:31:03	1487705463	6.87
2017-02-21	14:01:03	1487707263	1.39
2017-02-21	14:31:02	1487709062	1.51
2017-02-21	15:01:01	1487710861	1.42
2017-02-21	15:31:03	1487712663	2.98
2017-02-21	16:01:04	1487714464	2.94
2017-02-21	16:31:03	1487716263	2.28
2017-02-21	17:01:03	1487718063	2.89
2017-02-21	17:31:03	1487719863	2.02
2017-02-21	18:01:05	1487721665	7.22
2017-02-21	18:31:05	1487723465	1.67
2017-02-21	19:01:09	1487725269	10.17
2017-02-21	19:31:01	1487727061	3.31
2017-02-21	20:01:01	1487728861	5.51
2017-02-21	20:31:24	1487730684	5.68
2017-02-21	21:01:01	1487732461	1.13
2017-02-21	21:31:05	1487734265	2.97
2017-02-21	22:01:05	1487736065	5.42
2017-02-21	22:31:01	1487737861	3.36
2017-02-21	23:01:03	1487739663	7.37
2017-02-21	23:31:09	1487741469	4.29
2017-02-22	00:01:04	1487743264	5.74
2017-02-22	00:31:09	1487745069	23.30
2017-02-22	01:01:08	1487746868	18.96
2017-02-22	01:31:10	1487748670	23.83
2017-02-22	02:01:07	1487750467	10.41
2017-02-22	02:31:05	1487752265	6.84
2017-02-22	03:01:07	1487754067	13.41
2017-02-22	03:31:06	1487755866	2.25
2017-02-22	04:01:02	1487757662	0.20
2017-02-22	04:31:05	1487759465	1.91
2017-02-22	05:01:01	1487761261	2.55
2017-02-22	05:31:03	1487763063	0.89
2017-02-22	06:01:04	1487764864	1.70
2017-02-22	06:31:04	1487766664	1.73
2017-02-22	07:01:04	1487768464	3.60
2017-02-22	07:31:02	1487770262	3.29
2017-02-22	08:01:02	1487772062	5.19
2017-02-22	08:31:04	1487773864	5.03
2017-02-22	09:01:01	1487775661	3.81
2017-02-22	09:31:19	1487777479	4.41
2017-02-22	10:01:02	1487779262	2.68
2017-02-22	10:31:02	1487781062	3.40
2017-02-22	11:01:03	1487782863	2.46
2017-02-22	11:31:05	1487784665	2.81
2017-02-22	12:01:02	1487786462	0.92
2017-02-22	12:51:40	1487789500	120.04
2017-02-22	14:04:46	1487793886	0.15
2017-02-22	14:04:46	1487793886	0.43
2017-02-22	14:04:46	1487793886	1.23
2017-02-22	14:31:01	1487795461	0.56
2017-02-22	15:01:01	1487797261	4.01
2017-02-22	15:31:02	1487799062	0.03
2017-02-22	16:01:01	1487800861	0.01
2017-02-22	16:31:01	1487802661	0.08
2017-02-22	17:01:02	1487804462	0.15
2017-02-22	17:31:01	1487806261	0.03
2017-02-22	18:01:01	1487808061	0.01
2017-02-22	18:31:01	1487809861	0.13
2017-02-22	19:01:01	1487811661	0.02
2017-02-22	19:31:01	1487813461	0.03
2017-02-22	20:01:01	1487815261	0.03
2017-02-22	20:31:01	1487817061	0.16
2017-02-22	21:01:01	1487818861	0.03
2017-02-22	21:31:01	1487820661	0.05
2017-02-22	22:01:01	1487822461	0.08
2017-02-22	22:31:01	1487824261	0.01
2017-02-22	23:01:01	1487826061	0.03
2017-02-22	23:31:03	1487827863	0.02
2017-02-23	00:01:04	1487829664	0.03
2017-02-23	00:31:01	1487831461	0.10
2017-02-23	01:01:01	1487833261	0.04
2017-02-23	01:31:01	1487835061	0.03
2017-02-23	02:01:01	1487836861	0.02
2017-02-23	02:31:02	1487838662	0.02
2017-02-23	03:01:01	1487840461	0.12
2017-02-23	03:31:01	1487842261	0.01
2017-02-23	04:01:01	1487844061	0.09
2017-02-23	04:31:01	1487845861	0.24
2017-02-23	05:01:03	1487847663	0.91
2017-02-23	05:31:01	1487849461	0.04
2017-02-23	06:01:01	1487851261	0.12
2017-02-23	06:31:02	1487853062	0.60
2017-02-23	07:01:02	1487854862	0.08
2017-02-23	07:31:02	1487856662	0.20
2017-02-23	08:01:01	1487858461	0.01
2017-02-23	08:31:01	1487860261	0.00
2017-02-23	09:01:01	1487862061	0.05
2017-02-23	09:31:01	1487863861	0.04
2017-02-23	10:01:01	1487865661	0.02
2017-02-23	10:31:01	1487867461	0.10
2017-02-23	11:01:01	1487869261	0.01
2017-02-23	11:31:02	1487871062	0.13
2017-02-23	12:01:02	1487872862	0.21
2017-02-23	12:31:01	1487874661	0.01
2017-02-23	13:10:01	1487877001	0.02
2017-02-23	13:31:01	1487878261	0.13
2017-02-23	14:01:02	1487880062	0.02
2017-02-23	14:31:01	1487881861	0.01
2017-02-23	15:01:01	1487883661	0.21
2017-02-23	15:31:01	1487885461	2.16
2017-02-23	16:01:01	1487887261	0.93
2017-02-23	16:31:02	1487889062	0.01
2017-02-23	17:01:01	1487890861	0.01
2017-02-23	17:31:01	1487892661	0.02
2017-02-23	18:01:01	1487894461	0.39
2017-02-23	18:31:01	1487896261	0.58
2017-02-23	19:01:01	1487898061	0.00
2017-02-23	19:31:01	1487899861	0.02
2017-02-23	20:01:01	1487901661	0.08
2017-02-23	20:31:01	1487903461	0.02
2017-02-23	21:01:01	1487905261	0.01
2017-02-23	21:31:01	1487907061	0.00
2017-02-23	22:01:02	1487908862	0.02
2017-02-23	22:31:01	1487910661	0.04
2017-02-23	23:01:01	1487912461	0.24
2017-02-23	23:31:01	1487914261	0.94
2017-02-24	00:01:01	1487916061	0.04
2017-02-24	00:31:01	1487917861	0.03
2017-02-24	01:01:01	1487919661	0.02
2017-02-24	01:31:01	1487921461	0.05
2017-02-24	02:01:01	1487923261	0.03
2017-02-24	02:31:01	1487925061	0.04
2017-02-24	03:01:01	1487926861	0.01
2017-02-24	03:31:01	1487928661	0.00
2017-02-24	04:01:01	1487930461	0.45
2017-02-24	04:31:01	1487932261	0.03
2017-02-24	05:01:01	1487934061	0.08
2017-02-24	05:31:01	1487935861	0.02
2017-02-24	06:01:02	1487937662	0.65
2017-02-24	06:31:01	1487939461	0.01
2017-02-24	07:01:01	1487941261	0.01
2017-02-24	07:31:01	1487943061	0.02
2017-02-24	08:01:01	1487944861	0.05
2017-02-24	08:31:01	1487946661	0.05
2017-02-24	09:01:01	1487948461	0.06
2017-02-24	09:31:01	1487950261	0.15
2017-02-24	10:01:01	1487952061	0.01
2017-02-24	10:31:01	1487953861	0.11
2017-02-24	11:01:01	1487955661	0.02
2017-02-24	11:31:02	1487957462	0.27
2017-02-24	12:01:01	1487959261	0.14
2017-02-24	12:31:03	1487961063	1.24
2017-02-24	13:01:03	1487962863	0.62
2017-02-24	13:31:03	1487964663	0.86
2017-02-24	14:01:03	1487966463	0.68
2017-02-24	14:31:03	1487968263	0.05
2017-02-24	15:01:01	1487970061	0.48
2017-02-24	15:31:01	1487971861	0.39
2017-02-24	16:01:01	1487973661	0.02
2017-02-24	16:31:01	1487975461	0.03
2017-02-24	17:01:01	1487977261	0.01
2017-02-24	17:31:01	1487979061	0.02
2017-02-24	18:01:01	1487980861	0.02
2017-02-24	18:31:04	1487982664	0.02
2017-02-24	19:01:01	1487984461	0.14
2017-02-24	19:31:01	1487986261	0.03
2017-02-24	20:01:02	1487988062	0.03
2017-02-24	20:31:01	1487989861	0.02
2017-02-24	21:01:02	1487991662	0.35
2017-02-24	21:31:01	1487993461	0.02
2017-02-24	22:01:01	1487995261	0.02
2017-02-24	22:31:01	1487997061	0.03
2017-02-24	23:01:02	1487998862	0.03
2017-02-24	23:31:01	1488000661	0.15
2017-02-25	00:01:06	1488002466	0.10
2017-02-25	00:31:01	1488004261	0.03
2017-02-25	01:01:01	1488006061	0.02
2017-02-25	01:31:02	1488007862	0.11
2017-02-25	02:01:01	1488009661	0.02
2017-02-25	02:31:01	1488011461	0.02
2017-02-25	03:01:01	1488013261	0.02
2017-02-25	03:31:01	1488015061	0.02
2017-02-25	04:01:01	1488016861	0.07
2017-02-25	04:31:01	1488018661	0.02
2017-02-25	05:01:01	1488020461	0.02
2017-02-25	05:31:01	1488022261	0.04
2017-02-25	06:01:01	1488024061	0.02
2017-02-25	06:31:01	1488025861	0.01
2017-02-25	07:01:01	1488027661	0.02
2017-02-25	07:31:01	1488029461	0.02
2017-02-25	08:01:01	1488031261	0.02
2017-02-25	08:31:01	1488033061	0.01
2017-02-25	09:01:01	1488034861	0.03
2017-02-25	09:31:01	1488036661	0.02
2017-02-25	10:01:01	1488038461	0.01
2017-02-25	10:31:01	1488040261	0.02
2017-02-25	11:01:01	1488042061	0.01
2017-02-25	11:31:01	1488043861	0.01
2017-02-25	12:01:01	1488045661	0.04
2017-02-25	12:31:01	1488047461	0.02
2017-02-25	13:01:01	1488049261	0.02
2017-02-25	13:31:01	1488051061	0.02
2017-02-25	14:01:01	1488052861	0.02
2017-02-25	14:31:01	1488054661	0.01
2017-02-25	15:01:01	1488056461	0.01
2017-02-25	15:31:01	1488058261	0.10
2017-02-25	16:01:01	1488060061	0.02
2017-02-25	16:31:01	1488061861	0.01
2017-02-25	17:01:01	1488063661	0.01
2017-02-25	17:31:01	1488065461	0.02
2017-02-25	18:01:01	1488067261	0.02
2017-02-25	18:31:01	1488069061	0.02
2017-02-25	19:01:01	1488070861	0.02
2017-02-25	19:31:01	1488072661	0.02
2017-02-25	20:01:01	1488074461	0.01
2017-02-25	20:31:01	1488076261	0.02
2017-02-25	21:01:01	1488078061	0.01
2017-02-25	21:31:01	1488079861	0.02
2017-02-25	22:01:01	1488081661	0.01
2017-02-25	22:31:01	1488083461	0.01
2017-02-25	23:01:01	1488085261	0.01
2017-02-25	23:31:01	1488087061	0.12
2017-02-26	00:01:01	1488088861	0.01
2017-02-26	00:31:01	1488090661	0.01
2017-02-26	01:01:01	1488092461	0.01
2017-02-26	01:31:01	1488094261	0.02
2017-02-26	02:01:01	1488096061	0.01
2017-02-26	02:31:01	1488097861	0.01
2017-02-26	03:01:01	1488099661	0.01
2017-02-26	03:31:01	1488101461	0.02
2017-02-26	04:01:01	1488103261	0.02
2017-02-26	04:31:01	1488105061	0.02
2017-02-26	05:01:01	1488106861	0.01
2017-02-26	05:31:01	1488108661	0.01
2017-02-26	06:01:01	1488110461	0.01
2017-02-26	06:31:01	1488112261	0.01
2017-02-26	07:01:02	1488114062	0.01
2017-02-26	07:31:01	1488115861	0.02
2017-02-26	08:01:01	1488117661	0.05
2017-02-26	08:31:01	1488119461	0.01
2017-02-26	09:01:01	1488121261	0.02
2017-02-26	09:31:01	1488123061	0.01
2017-02-26	10:01:01	1488124861	0.01
2017-02-26	10:31:01	1488126661	0.01
2017-02-26	11:01:01	1488128461	0.02
2017-02-26	11:31:01	1488130261	0.02
2017-02-26	12:01:01	1488132061	0.01
2017-02-26	12:31:01	1488133861	0.01
2017-02-26	13:01:01	1488135661	0.01
2017-02-26	13:31:01	1488137461	0.01
2017-02-26	14:01:01	1488139261	0.01
2017-02-26	14:31:01	1488141061	0.01
2017-02-26	15:01:01	1488142861	0.01
2017-02-26	15:31:01	1488144661	0.01
